SMILES,Activity_Flag
N12N=C(C=C1C3=C(NC2C4=CC=CC=C4)C=CC=C3)C,0
O=C1N(C(=O)C=2C1=CC(=CC2)C(=O)N(CC(=O)NC=3C(=CC=CC3C)C)C)CC=C,0
S1C2(N(C(=O)C1)C3=CC(F)=C(F)C=C3)C=4C(N(C2=O)CC(=O)NCCC5=CC=CC=C5)=CC=CC4,0
S1C=2C3=C(OC(=O)C2C=C1C(=O)N(C=4C(=CC=CC4)C)CC)C=CC(=C3)C,0
C1=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC5=C4OCCC5)O,1
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCN[C@H]3C=4C(=C(OC)C=CC4)CCC3,1
ClC=1C(/C=C(/C(=O)NCC=C)\C#N)=CC=CC1,0
N1(C(C2=CC=CC=C2C1=O)=O)CCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl,1
ClC=1N(N=C(C1C(O)=O)C)CCCC,0
O=C(N1CC(CCC1)C)C2(NC(=O)NC=3C=CC(OC)=CC3)CCCCC2,0
C(N1CCCCC1)(C2=CC(CN3CCN(CC3)C=4C(OC(C)C)=CC=CC4)=CC=C2)=O,1
C=1C=C(OCCCN2CCN(CC2)C3=CC=C(C=C3)Cl)C=CC1F,1
ClC1=C(N2CCN(CC2)CCCCN3CCC4=C(C3=O)C=CC=C4)C=CC=C1Cl,1
C12C(C3=CC=C(C=C3OC1=O)OC)=CCN(C2)CC4=CC=C(C(F)(F)F)C=C4,1
C=1C(=CC=2CCN(CCC2C1)CCCSC3=NN=C(N3C)C(C)(C)C)C4=NOC(=C4)C,1
C1=2C3=NN(C)C=C3CCCC1=C(C)SC2C,1
C=1C=C([C@@H](O)CNCCC2=CC=CC(=C2)CN(CC3=CC=CC=C3OC)C)C=4SC(=NC4C1O)O,1
S(C1=NC=2C(N=C1CC=3C(OC)=CC=CC3)=CC=CC2)CC(=O)NC=4C(=CC=CC4)C(F)(F)F,0
ClC=1SC(S(=O)(=O)NC2CCN(C2)CCOC3=C(Cl)C(Cl)=CC=C3)=CC1,1
N1(CCN(CC1)CC2CC(C=3C=CC=CC3)=CCC2)C4=CC=CC=C4,1
N1(C2=C3OCCC3=CC=C2)CCC(CC1)CNCC4OC=5C=CC=CC5OC4,1
C=1C2=C(C=CC1OCCCCN3CCC(CC3)C=4C=5C(ON4)=CC(=CC5)F)C(CC(O2)=O)=C(C)C,1
C(N1CCCCC1)(C2=CC(CN3CCN(CC3)C4=C(Cl)C=CC=C4)=CC=C2)=O,1
C(#CCCN1CCC(CC2=CC=CC=C2)CC1)C=3C=C(CN)C=CC3,1
S1C(N2CCCCC2)=NC3=C1C=C(C(=O)N4CCC(CC4)C(=O)N)C=C3,0
N1(CCC2=C(NC=3C2=CC=CC3)CC=4C(CC1)=CC=CC4)CC,1
S(=O)(=O)(NCCN1CCN(CC1)C2=NSC3=C2C=CC=C3)C4=CC=5C(C=C4)=CC=CC5,1
O=C(NC1CCCCCC1)COC(=O)C2=CC(OC)=C(OC)C=C2,0
S1(=O)C2=C(N(CC)C(=O)C3=C1C=CC=C3)C=C(C=C2)C(=O)NCC4=CC=C(C(C)(C)C)C=C4,1
C1(=CC=C(C=C1)Br)C2(CCN(CC=3C4=C(C=CC=C4NC3)OC)CC2)O,1
O1C(C(=O)N2CCC=3C2=CC=CC3)=C(C4=C1C=CC(OC)=C4)C,0
ClC1=CC=C(S(=O)(=O)NC2CCC(CC2)CCN3CCC(NC4=CC(=CC=C4)C(F)(F)F)CC3)C=C1,1
S=1(O)(O)CC(NCCCN(C)C)C(=O)C1,0
C1(C(NC[C@H]2CN(CC3=CC=CC=C3)C[C@H]2CCC)=O)=C(C=C(C(=C1)Cl)NC)OC,1
O=C(NC(C)C(OCC)=O)CCC=1N2N=C(N3CCC(CC3)C)C=CC2=NN1,0
N1(CC2CC2)CCC(COC=3C=C4C=CNC4=CC3)CC1,1
C=1C=CC=2N(C(CCC2C1)=O)C/C=C/CN3CCN(CC3)C=4C=C(N=C(N4)C(C)(C)C)C(F)(F)F,1
S(C1=NC(=O)N(C2=CCCC21)CCCN(C)C)CC(=O)NC=3C=C4OCOC4=CC3,0
C1C[C@@H]2[C@H](OCCN2CCC)C3=C1C=CC(=C3)C(=O)N(C)C,1
S1N=C(N=C1NC=2C=CC=CC2)CC(=O)C,0
O=C(N1CCN(CC1)C2=CC=CC=C2)CCNC(=O)CN3C(=O)C4=C(N=C3)C=CC=C4,0
BrC=1C=C2C(=O)N(CCCC(=O)NCCCN(CC)CC)C(=O)NC2=CC1,0
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCC=3C=4C(=CC(=CC4)OC)CCC3,1
C1(=CC2=C(C=C1)CC3=C(CCN(CC2)C)C=CC=C3)O,1
ClC=1C=C(N2N=CC3=C(NCCCC4=CC=CC=C4)N=CN=C23)C=CC1,0
O=C(N1CCN(CC1)C2=NC=C(CCC)C=N2)C=3C=CC(OC)=CC3,0
S1C(=C(C(=C1NC(=O)C=2OC=CC2)C#N)C)C(=O)NC3=C(C(=CC=C3)C)C,0
C1(=C(C=2C=CC=CC2C(=C1)Br)OC)C(NC[C@@H]3N(C4CCCC4)CCC3)=O,1
N1(C=2C(=CC=C(C2)SC)SC3=C1C=CC=C3)CCC4N(C)CCCC4,1
S1C=C(N=C1N)C=2CN(CCC(C)C)CCC2,1
O(CCC(=O)NC=1C=C2OCOC2=CC1)C3=C(C=CC(=C3)C)C,0
C=1(C=C2C([C@@H]3[C@@H](N(CC2)C)CCC4=C3C=CC=C4NC(=O)CC)=CC1O)Cl,1
N1(C=2C(=CC=C(C2)C)C(=C1)C3CCN(CC3)CCN4C(N(C(C)C)CC4)=O)C=5C(F)=CC=CC5,1
C=1(C(C2(OC1)CCN(CC2)CCC3=CC=CC=C3)=O)C4=CC=CC=C4,1
O(C1=CC=C(CN2C=3C(N=C2C=4C=CC(OC)=CC4)=CC=CC3)C=C1)C,0
C1=C(C(NC)=C2C(OCCO2)=C1C(OCC3CCN(CC3)CCCC)=O)Cl,1
C12(N(CNC1=O)C3=CC=CC=C3)CCN(CC2)CC4OC5=C6C=C(C(OCC7=CC=CC=C7)=O)NC6=CC=C5OC4,1
N1(CCN(CC1)C=2C(=C(C=CC2)C)C)CCCCNC3=NC=CC=C3,1
S(C1=C2C(N(C(=O)N(C2=O)C)C)=NC=C1CC)CC(=O)NCC3=CC=C(F)C=C3,0
N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C=4C=CC(=CC4)F)CC=5C=CC=CC5,1
O1C(C(=O)N(CC(=O)N2CCN(CC2)C=3C(OC)=CC=CC3)C4=C1C=CC(=C4)C)CC,0
S(CC(=O)NCC1OC=2C(OC1)=CC=CC2)C=3N(CC=C)C=NN3,0
C(#CCCN1CCC(CC2=CC=CC=C2)CC1)C=3C=CC(=CC3)O,1
N1(C[C@@H](C2=CC(O)=CC=C2)CCC1)C3=CC=C(C=C3)CC,1
C=1(C(=C2C=CC=CC2=C(C1)Br)OC)C(=O)NCCN3CCN(CC3)C=4C(OC)=CC=CC4,1
C1(N2CCN(CC2)CCCC(C=3C=CC(=CC3)F)=O)=NC=C(C=N1)Br,1
ClC1=CC(S(=O)(=O)NC2CCC(N3CCN(CC3)C=4C(OC(C)C)=CC=CC4)CC2)=C(F)C=C1,1
S1C=2N=C(SCC(=O)NC=3C=CC(OC)=CC3)N=C(O)C2C(=C1)C,0
C1C2(C3=CC=C(C=C3)Cl)C(CN1CCCSC4=NN=C(N4C)C5=C(N=CO5)C)C2,1
ClC1=CC(=C(OCC(=O)NC=2C=C(/C(=N\NC(=O)C=3SC(=CC3)C)/C)C=CC2)C=C1)C,0
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN3CCCCC3)C2)C4=C(Cl)C=CC=C4,1
FC=1C(C=2C=3C(O)C=4C(C3N=C5N(C(=O)N(C(=O)C25)C)C)=CC=CC4)=CC=CC1,0
S1C=2N(N=C1C)C(=O)C=C(N2)COC(=O)C3=CC(NC(=O)C4=C(OC)C=CC=C4)=CC=C3,0
O=C(NC1CCC(CC1)CCN2CCC=3C(C2)=CC=CC3)N(C)C,1
S(C(F)(F)F)(OC1=C2[C@@H]([C@H](N(CCC)CCC)CCC2=CC=C1)C)(=O)=O,1
O(CCCCN1C=CN=C1)C=2C=C(OCC)C=CC2,0
O1C2=C(N(C(=C2)C(OC)=O)CC(=O)NC=3C=C(OC)C(OC)=CC3)C=4C1=CC=CC4,0
C1(N(C2CCN(CC2)CC=3C=CC=CC3)C)=C(OC(C)C)C=CC=N1,1
O=C(NCCCNCCCN(C)C)C1=NC=CC=C1,0
C1(=C(OC=2C(C1=O)=CC(=CC2)OCCCCCCN3CCC(CC3)O)C=4C=CC=CC4)OC,1
N(CCCN(C)C)C=1N=C(N=C2C1C=CC=C2)C=3C=C(C=CC3)C,0
O=C(NC1CCN(C1)CC2=CC=CC=C2)C=3C=CC(=CC3)C=4C=CC(=CC4)C=O,1
C=1(C(=C2C=CC=CC2=C(C1)Br)OC)C(=O)NCCN3CCN(CC3)C4=CC=CC=C4,1
C=1C=CC(=C(Cl)C1Cl)N2CCN(CCCCOC3=NC=4C(C=N3)=CC=C(N4)O)CC2,1
S(=O)(=O)(N1CCOCC1)C=2C=C(C=CC2OC)/C=C/C(=O)NC(CC)(C)C,0
O(C1=C2NC(O)=NC2=CC=C1)CCNCC3=CC=CC=C3,1
N(C(NCC(C)(C)C)=O)CCCCN1CCN(CC1)C2=NC(C(C)(C)C)=NC(C(F)(F)F)=C2,1
BrC1=C(OCC(=O)NCCO)C=CC(=C1)C,0
O(CCCCN1N=CN=C1)C2=C(CC=C)C=C(OC)C=C2,0
C1(=C(C(Br)=CC(=C1OC)OC)OC)C(NC[C@H]2N(CCC2)CC)=O,1
O(C=1C(CC(=O)NNC(=O)C=2OC=CC2)=CC=CC1)C,0
S1C(CNC=2N=CN=C3C2C=C(C4=CC=5OCCOC5C=C4)C=C3)=CC(=C1)C,0
C=1(C(=CC=C(C1)CCN(CCC)CCCCCC)OC)OCCC=2C=CC=CC2,1
N1(C=C(C2CCN(CC2)CCCCN3C(NCC3)=O)C=4C1=CC=C(Cl)C4)C5=CC=C(C=C5)F,1
C1(=CC=2C(=CC=CC2)C(C3=C1C=CC=C3)C)N4CCN(CC4)C,1
O(C(=O)C(C(C=1C(=NNC1O)C)C2=CC=CN=C2)C#N)C,0
C1=CC2=C(CCN(CC2)CCCSC3=NN=C(N3C)C=4C=CN=CC4)C=C1C5=NOC(=C5)C,1
S(=O)(=O)(N(C1CCCCC1)CC=2ON=C(N2)C3=CC(=CC=C3)C)C4=CC=C(OC)C=C4,0
O=C(O)CN1C=2C(N(CCCC)C1=N)=CC=CC2,0
C=1C(C)=CC=C(C)C1C2(CCN(CCCC(C=3C=CC(=CC3)F)=O)CC2)O,1
S(=O)(=O)(N1CCN(CC1)C(=O)COC(=O)CCOC=2C(=CC=CC2)C)C3=C(C=C(C=C3)C)C,0
C(CN1CCN(CC1)C2CC(C3=CC=C(C=C3)F)C=4C=CC(=CC42)F)CN5CCOC5=O,1
OC1CN(CCC1)CC2=C3C(=CC=4C2=CC=CC4)C=CC=C3,0
FC=1C=CC(C(=O)CCCN2CCC3(N(CN(C3=O)CCCC)C4=CC=CC=C4)CC2)=CC1,1
S(CC(=O)NC=1OC(=C(C2=CC=C(OC)C=C2)C1C#N)C3=CC=C(OC)C=C3)C=4N(C)C=NN4,0
S1C(C(N2CCCC2)C(NC(=O)C3=CC(S(=O)(=O)N(CC)CC)=CC=C3)C)=CC=C1,0
S(=O)(=O)(NC=1SC(=NN1)N)C2=CC=C(CC)C=C2,0
S(CC1=CC=CN=C1)C=2OC(=NN2)C=3C=CC(F)=CC3,0
C(N1CCCCC1)(C2=CC(CN3CCC(C4=C(OC(C)C)C=CC=C4)CC3)=CC=C2)=O,1
C(N(C)CCC1C2=C(C3=C1C=CC=C3)C=CC=C2)CC(N4CCN(CC4)C5=CC=C(C(=C5)F)F)=O,1
C1(N(C(=O)C=2C1=C(F)C=CC2)CCCCCN3CC=C(C=4C=5C(=CC=C(C5)F)NC4)CC3)=O,1
O1C(C(CNCCOC=2C(OC)=CC=CC2OC)OC=3C1=CC=CC3)C4=CC=C(C=C4)C,1
S1C2C(N=C(SCC(=O)NC=3C=CC(OC)=CC3)N(C2=O)C=4C(OC)=CC=CC4)=CC1,0
N12C[C@H](N(C)C)CC3=C1C(N=C2)=CC=C3,1
C1(=CC2=C([C@@H]3[C@@H](N(CC2)C)CCC=4C3=CC=CC4/C=N/O)C=C1O)Cl,1
C1(CC1C)CN2CCC(COC=3C=CC(=CC3)F)CC2,1
ClC=1C=CC(C(=O)NCCCC(=O)NC2=C(F)C=CC=C2)=CC1,0
N1(CCN(CC1)C=2C=CC=C(C2)C(F)(F)F)CCCC(N=CC3NC=4C=C(C=CC4C(N3C5=CC=CC=C5)=O)F)=O,1
C1(=C(C2=CC=CC=C2C(=C1)Br)OC)C(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl,1
ClC=1C=C(N2CCN(CC2)CC=3N4C(=NC3C)C=C(N=C4C)C)C=CC1Cl,1
S1N=NC(C(=O)N(C2=CC=3OCCOC3C=C2)CC(=O)NCC4=CC=CC=C4)=C1,0
OC=1C=C2CC(N(CCN3CCN(CC3)C4=CC=CC=C4)CC#C)CCC2=CC1,1
C12C(N(CC=C)CC1)CCC=3C2=C(OC)C=CC3,1
N1(CCN(CC1)C2=CC=CC(=C2)C(F)(F)F)CCCCN3C=NC=4C=CC=CC4C3=O,1
N1C=C(C=2C=CC(=CC12)F)C3CCN(CC3)CCC,1
N1(C2=C(OC)C=CC=C2)CCN(CC1)CCCCNC(C=3C=CC(=CC3)F)=O,1
FC=1C=C2C(OC(=CC2=O)C(OCC(=O)NC=3C=CC(=CC3)C)=O)=CC1,0
S(CC(=O)N1CCCCCC1)C=2OC(=NN2)CNC(=O)C=3OC=CC3,0
C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)C)OC)(=O)=O,1
N=1C(C=2CN(CC)CCC2)=CSC1N,1
ClC1=C(N2CCN(CC2)CC(O)CCN(CC3=CC4=C(C=5C(C4)=CC=CC5)C=C3)C)C=CC=C1Cl,1
O=C(NC1=CC(CCN2CCN(CC2)C3=CC=CC=C3)=CC=C1)CC4=CC=CN=C4,1
C1C2=CC=C3C=4C=5C(=CC=CC5C[C@@H](N(C)C1)C42)[C@@]3(OC)C,1
N1(C(=CC=C1CN2CCN(CC2)C3=C(C)C=CC=C3)CN4C(=O)CCC4)C,1
[C@@H]12C3=C(C=CC=C3CCN1C)C=4C(C2)=CC=CC4C,1
ClC(Cl)C(=O)N(C1=CC=C(OC(=O)C=2OC=CC2)C=C1)C,0
C(N(C=1C=CC=CC1)C)(=O)NCCC2CCN(CC2)CC3OC4=CC=CC=C4OC3,1
S(=O)(=O)(N1CCOCC1)C=2C=C(C=CC2OC)CC(OC3=CC=C(C(C)C)C=C3)=O,0
S1C(NC(O)C2=CN(C(O)=C2)CCC3=CC=C(F)C=C3)=NN=C1SCCOC,0
O(CC(=O)NC1=CC2=NN(N=C2C=C1)C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4,0
P(OC(C)C)(=O)(C(O)C1=CC=C(C(C)C)C=C1)C2=CC=C(N(C)C)C=C2,0
C12=C(C(N3CCN(CC3)CCN4C(NCCC4)=O)CC1C5=CC=C(C=C5)F)C=CC(=C2)Cl,1
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCNC(C4=C(N)C=NC=C4)=O,1
ClC=1C=C(C(=O)N(C(C)C)CC=2ON=C(N2)C3=CC(=CC=C3)C)C(OC)=CC1,0
O1C(C(=O)CN2C=3C(N(C2=N)CCC)=CC=CC3)=CC=C1,0
S(=O)(=O)(N1CCN(CC1)C(=O)CCNS(=O)(=O)C2=CC(=C(C=C2)C)C)C3=C(C=CC(=C3)C)C,0
C=1(C(=C(OC)C=C(C1OC)CC)OC)C(NCC2N(CCC2)CC)=O,1
ClC1=CC=2SC(S(=O)(=O)NCCCCN3CCC(CC3)C4=NOC=5C4=CC=C(F)C5)=CC2C=C1,1
S(C=1N(CCOC)C(=O)C2=C(N1)C=C(C=C2)C(=O)NC(C)C)CC(=O)C=3C4=C(NC3C)C=CC=C4,0
S1C=C(C=C1)/C=N/NC(=O)C2=NC=CC=C2,0
FC1=CC=C(C(N2CCN(CC2)C(C)C)CN3CCN(CC3)CCCC=4C(=CC=CC4)C5=CC=C(F)C=C5)C=C1,1
O(C1=CC(C(=O)N/N=C/C2=CC3=C(N(C=4C3=CC=CC4)C)C=C2)=CC=C1O)C,0
N1(C(=O)CCCC1)CC=2SC(=CC2)CN3CCN(C=4C(OC(C)C)=CC=CC4)CC3,1
ClC1=C(O)C(C(=O)/C=C/C2=C(OC)C=C(OC)C=C2)=CC(Cl)=C1,0
FC1=CC=C(C=2C=3C(N(CCCCN4CCC=5C(C4)=CC(OC)=C(OC)C5)C2)=CC=CC3)C=C1,1
N1(C=C(C2CCN(CC2)CCN3C(NCC3)=O)C4=C1C=CC(C5=NN(CC)N=C5)=C4)C6=CC=C(C=C6)F,1
FC=1C=2N(CCCN3CCC(N4C5=C(N=C4O)C=CC=C5)CC3)C(=O)CCC2C=CC1,1
ClC1=CC=2N=C(N3CCN(CC3)C)C=4C(=NN(CC(C)C)C4)NC2C=C1,1
O1C(CCC1)CNC(=O)CN(C2=CC=C(C=C2)C)C(=O)CCC(=O)NC3=NOC(=C3)C,0
N1C=C(CCCCN2CC=C(CC2)C3=CC=C(C=C3)OC)C4=C1C=CC=C4,1
S=1(O)(O)=CC2N(/C(/SC2C1)=N/C(=O)CCCC3=CC=CC=C3)C4=CC=C(OC)C=C4,0
C=12C=3C(=CC=CC3NC1)[C@@H]4[C@@H](C2)N(C[C@H](CNC(=O)OCC5=CC=CC=C5)C4)C,1
C1N(CCN(C1)CCCCOC=2C=CC3=C(C2)NC(CC3)=O)C4=CC=CC=C4OC(C)C,1
OCCN1CCN(C=2N3N=C(C(=C3N=C4C2CCCC4)C5=CC=CC=C5)C)CC1,0
O(C1=C(CN(CC2CN(CCC2)CCC3=CC=C(OC)C=C3)C)C=C(OC)C=C1)C,0
S1(=O)(=O)N(C2=C(C=3C1=CC=CC3)C=C(OC)C=C2)C(=O)C,0
S=1(O)(O)=CC(NC(=O)CSC=2N(CCC3=CC=CC=C3)C=4C(N2)=CC=CC4)CC1,0
S1C=2C(=O)N(CCCCC(=O)NCC3=CC=C(C=C3)C)C(=O)NC2C=C1,0
FC1=C(OCC=2ON=C(C(=O)NCCC=3CCCCC3)C2)C(F)=CC=C1,0
N1(C=2C=C3C=COC3=CC2)CCN(CC1)CCCCC=4C=5C(=CC=C(C#N)C5)NC4,1
C1=CC(=C(C=C1)OC)N2CCN(CCC2)CCCCNC(C=3C=CC(=CC3)CCO)=O,1
N1(C(=NC=2C1=CC=CC2)CCC3=CC=C(C(=O)OC)C=C3)CC4=CC=C(C=C4)Cl,1
[C@@H]1(NC(=O)C=2C=CC3=C(C=CC=C3)C2)CC[C@@H](CCN([C@H]4CCC5=C(SC(=N5)N)C4)CCC(C)C)CC1,1
S1(N(C=2C=CC=C3C2C1=CC=C3)CCCN4CCN(C5=NSC=6C5=CC=CC6)CC4)(=O)=O,1
N1(C(C2=CC=CC=C2C1=O)=O)CC3C(CN4CCN(C5=NSC=6C5=CC=CC6)CC4)C3,1
N=1C(=CC=CC1)NCCCCN2CCN(CC2)C3=C(C=CC=C3)OC,1
O=C1C2=C(N(CC=3OC=CC3)C(=O)C1C(OCC)=O)CCCC2,0
C1N([C@H]2C=3C(=CC(C4=CC=C(C=C4)N(C)C)=CC3C5=C(C(=CC=C5C2)O)O)C1)C,1
S1(N(C2=CC=CC3=C2C1=CC=C3)CCCN4CC=C(C5=CNC6=C5C=CC=C6)CC4)(=O)=O,1
O=N(=O)C1=C(N2N=NC=3C2=CC=CC3)C(N(=O)=O)=CC(N(=O)=O)=C1,0
O=C(NC[C@H]1N(CCC1)CC)C=2C(OC)=C(OC)C=CC2O,1
ClC=1C=C(S(=O)(=O)NCCCCN2CCN(CC2)C3=NOC4=C3C=CC=C4)C=CC1F,1
N1(C(CC2(CC1=O)CCCC2)=O)OCCCN3CCN(CC3)C=4C=C(C)C=CC4,1
FC1=C(NC(=O)NC(=O)CN2CCCCC2)C=CC=C1,0
S1C(C(N2CCOCC2)CNC(=O)COC=3C=C(C=CC3)C)=CC=C1,0
N1(C[C@H](C2=CC(O)=CC=C2)CCC1)CCCC,1
S1C(C(=O)NC2CC2)=CC=3C1=NC=4C(C3)=CC=CC4,0
C=1C=C2C(N=C(N3CCN(CC3)C)C=4C(N2NC(C=5C=CC=C(C5)C#N)=O)=CC=CC4)=CC1Cl,1
S1C(=C(C2=C1N=C(SCC(=O)N3CCOCC3)N=C2O)C4=CC=CC=C4)C,0
S(=O)(=O)(NC(CO)(C)C)C1=C(C=CC(=C1)C2=NNC(N=C3C=CC(=O)C=C3)C4=C2C=CC=C4)C,0
FC1=CC=C(N2CCN(CC2)C(=O)C=3C(=CC(OC3C)=O)C)C=C1,0
S1C=2C(N(CCOC3=CC=CC=C3)C1=O)=CC=CC2,0
O(C=1C(=CC2=C(NC=3C2=CC=CC3)C1)C)C,0
N1(CCC(=CC1)C2=NC=CC=C2)CCCCC3=CC=NC=C3,1
ClC=1C=CC(C=2N(OCC3=CC=CC=C3)C4=C(N2)C=CC(N(=O)=O)=C4)=CC1,0
S=C(NC=1C=C2C(=CC(N3CCN(CC3)CC)=NC2=CC1)C)N(CCCC)C,0
O=C(NC(C)C)C=1N=NC(O)=C2C1C=CC=C2,0
C1(=NSC2=C1C=CC=C2)N3CCN(CC3)CCCCNC(C=4C=CC(C(F)(F)F)=CC4)=O,1
O=C(NC=1C=C(O)N(C1O)CCCCN2CCN(CC2)C=3C(OC)=CC=CC3)C45CC6CC(C4)CC(C5)C6,1
[C@@H]1(CCCC[C@H]1N(C)C(CC2=CC=C3C=CC=CC3=C2)=O)N4CCCC4,1
O(C(=O)N1CCC(CC1)C(=O)N[C@@H](CCCCNC(OC(C)(C)C)=O)C=2OC(=NN2)[C@@H](NC(OC(C)(C)C)=O)COC(C)(C)C)C(C)(C)C,0
N1(CC2=CC=CC=C2)CCC(CC1)COCC3=CC=C(C=C3)F,1
C(N1CCN(CC1)C2=CC=CC=C2OC)CCCNC(C3=CC=C(C=C3)COCCOCCOCCOCCOCC4=CC=C(C=C4)C(=O)NCCCCN5CCN(CC5)C6=CC=CC=C6OC)=O,1
C(CCCCN1CCN(CC1)C2=NC=CC=N2)(=O)C=3SC=4C(N3)=CC=CC4,1
C=12C=3[C@H](N(C)CCC3)CCC1SC(=N2)N,1
S(C=1N(CCN1)C(=O)COC2=CC=CC=C2)CC=3C(F)=CC=CC3,0
OC=1C=C2CC(N(CCN3CCN(CC3)C(=O)C=4C=C5C(NC=C5)=CC4)CCC)CCC2=CC1,1
FC1=CC=C(C(N(C=2C(=CC=CC2)C)C(=O)/C=C/C(=O)NC3=NOC(=C3)C)C(=O)NC4CCCC4)C=C1,0
S(CC(=O)NC=1C2=C3C(CCC3=CC=C2)=CC1)C=4N(C5=CC=C(C=C5)C)C(=O)CC(=O)N4,0
C=1C=C2C(CCCC2=C(C1)OC)CCCCN3CCN(CC3)C4CCCCC4,1
C1=C2C(=CC(=C1)OCCN3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F)N=C(N2)O,1
FC(F)(F)C=1N2N=C(C(=O)N3C(CCCC3)C4=CC=CN=C4)C=C2N=C(C1)C5=CC(OC)=CC=C5,0
S(CC(=O)N(CCCC)C1C(N(CCC)C(=O)NC1=O)=N)C2=C(C(=CC(=C2C)C)C)C,0
C1(N(C=2C=CC=CC2O1)CCN3CCN(CC3)CC4=CC=C(C=C4)Cl)=O,1
O1C(=[N+](C=2C1=CC=CC2)CC)CC=NC=3C=CC=CC3,0
ClC1=C(OCCCN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4)C=CC=5C1=C(O)NC5,1
O(C1=C(N(=O)=O)C=C(CN(CCO)CCO)C=C1)CC,0
O1C(CN(CC=2C=3N(N=NN3)C4=C(C2)C=C(C(=C4)C)C)C(=O)C)COCC1,0
[C@H]12N(CC3CC3)CCC4=C1C(C=5C(C2)=CC=C(C5O)O)=CC=C4,1
BrC=1C=C(C=2N=C(SC2)C3CC(OCC3)C)C=CC1,0
N1=C(N=C(C(F)(F)F)C=C1N2CCN(CC2)CCCCN3C(CCCC4=C3C=CC=C4)=O)C(C)(C)C,1
S(C1CCOC1=O)C=2N(N=NN2)C=3C(=CC=CC3)C,0
O1C[C@@H]2[C@@H]([C@]3(N([C@H]2C4=C1C=C(OC)C=C4)C(=O)[C@@H](NC3=O)C)C)C5=CC=CC=C5,0
S1/C(/C(=O)N(CCC(=O)NC2=CC(O)=CC=C2)C1=S)=C\C=3SC=CC3,0
FC1=C(NC(=O)C=2C(=O)N3C(=NC2)C=CC(=C3)C)C=CC(F)=C1,0
C1=2C(CC3=C1C=CC=C3)=CC=CC2C(=O)NC/C=C\CN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl,1
O1C=2C(N(CCC(=O)NCC3=CC=C(CC)C=C3)C(=O)C1)=CC=CC2,0
ClC1=C(C(=O)NC2CCN(CC2)C(=O)N3C=4C(SC=5C3=CC=CC5)=CC=CC4)C=CC=C1,0
ClC=1C=C(/C=C/2\SC(=S)N(C(C(=O)N=C3C=S(O)(O)=CC3)C)C2=O)C=CC1,0
O1C=2C(OCC1)=CC=C(NC(=O)CC=3C(N(=O)=O)=CC=CC3)C2,0
O1C(CCC1)CNC=2C(N(=O)=O)=CC(=CC2)C=3ON=C(N3)C=4C=C(C=CC4)C,0
N1(C=2N=CC=CC2)CCN(CC1)CCC3C=CC(CC3)C4=NC=CC=C4,1
O=C1N(CCC1)CCCNC=2C=3C(N=C(O)C2C=O)=CC=CC3,0
C(C1=CC=C(C=C1)F)(CC2CCN(CC3CC3)CC2)=O,1
OCCNC=1N=C(N2CCN(CC2)CC)N=C3C1C=CC=C3,0
N1(C(CC2CCN(CC2)CC=3C=C(F)C(=CC3)C)=O)C(CC4=C1C=CC=C4)C,1
C12=C3C(NC=C3)=CC=C1CCC(C2)N(C)C,1
FC(F)(F)C1=CC(N2CCN(CC2)CCCNC(=NC#N)C3=NC=CC=C3)=CC=C1,1
C1=CC=C2N=C(C=CC2=C1C=3N(C)C(=NN3)SCCN4CCC5=C(C6=C(C=C5CC4)N=C(O6)C)Br)C,1
C1(=NOC(=C1)CCCCN2CCN(CC2)C=3C=CC=CC3)C=4SC=CC4,1
C12=C(C(OCCNCCCCC3=CC=C(C=C3)OCC)=CC(=C1)F)OCCC2=O,1
S1C(=NC=2C1=CC=CC2)C=3C=[N+](CC)C=CC3,0
ClC=1C(OCCNC(=O)N2[C@H]3CC[C@@H]2C(C(=C3)C4=CC=C(OC(F)(F)F)C=C4)C(OC)=O)=CC=CC1,0
C1N(CCN(CCCCNC(CC)=O)C1)C2=CC=CC=C2OC,1
S(=O)(=O)(N1CCC(CC1)C(=O)NCCC(=O)NCC2=CC=NC=C2)C3=CC=C(F)C=C3,0
N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(N)C=CC=C4)=O)C=5C1=C(SCCC2)C=CC5,1
FC=1C(OC(C(=O)NCCN2CCCCC2)C)=CC=CC1,0
ClC=1C=C(C=2N=C(SC2)C3=CC=4C(OC3=O)=CC(O)=CC4)C=CC1Cl,0
