SMILES,pIC50
C=1(C(C2(OC1)CCN(CC2)C)=O)C3=CC=C(C=C3)F,5.59
C(#C)C1=CC([C@H]2CN(CCC)CCC2)=CC=C1,6.15
C=1C=C(CCCCN2CCN(CC2)C=3N=CC=CC3)C=CC1F,6.91
C1(=C(C=CC(=C1)CCN(CCC2=CC=CC=C2)CCC)O)F,6.24
C1(=NC=2C(=CC=NC2)NC=3C1=CC=CC3)N4CCN(CC4)C,5.4
C12(C=3C(=CC=CC3)CCC1)CCN(CC2)CCCCCC,5.69
N1(CCN(CC1)C=2C(=C(C=CC2)Cl)Cl)CC=3C=CC=CC3,6.62
C1=2C(C[C@@H](CC1)NCCC)=CC=CC2F,6.78
C=12[C@@H]3[C@@H](N(CCC)CCO3)CSC1C=CC(=C2)O,7.13
C=12[C@@H]3[C@@H](N(CCC)CCO3)CSC1C=CC(=C2)O,6.91
C=12[C@H]3[C@@H](N(CCC)CCO3)CSC1C=CC(=C2)O,6.07
C=12[C@@H]3[C@H](N(CCC)CCO3)CSC1C=CC(=C2)O,8.94
C=12[C@@H]3[C@H](N(CCC)CCO3)CSC1C=CC(=C2)O,10.89
C=12C3C(N(CCC)CCO3)CSC1C=CC(=C2)O,6.27
C=1(I)C=CC(=CC1)CC(NCCCC2=CC=CC=C2)C,5.42
C1=2C[C@@H](N(CCC)CCC)CCC1=CC=C(C2)OC,5.47
C1=2C[C@H](N(CCC)CCC)CCC1=CC=C(C2)OC,5.23
N1(C[C@H](C=2C=C(C)C=CC2)CCC1)CCC,6.03
C=1C=C(C2=C(C1)C[C@@H]3[C@@H](C2)OCCN3C)O,8.4
C=12C3C(N(CC)CCC3)CCC1C(O)=CC=C2,6.99
C=12NC=3C=CC=CC3C1CCNC2CC=4C=C(OC)C=CC4,5.8
C12=C3C(NC=C3)=CC=C1CCC(C2)N(CCC)CCC,7.82
N1(CC2CC2)CCC(COC=3C=CC(=CC3)F)CC1,6.42
O1C2(CCN(CC2)CCC=3C=CC=CC3)CCC4=C1C=CC=C4,6.28
CCCN(C1CC=C(CC1)C#C)CCC,7.47
C=12C(=CC(=C(C1)O)O)CC[C@@H]3[C@@H]2CCCN3,7.17
SC1=NC=2C(N1)=CC=CC2OCCNCC3=CC=CC=C3,8.52288
SC1=NC=2C(N1)=CC=CC2OCCNCC3=CC=CC=C3,9.74473
[C@@H]12C3=C(C=CC=C3CCN1C)C=4C(C2)=CC=CC4C,6.7
C(C=1N(C2CCN(CC2)CC3=CC=CC=C3)C=CC1)#[C],5.31
FC1=CC=C(N2C=3C=4C(CN(CCC4C=CC3)C)=C2)C=C1,7.08092
O(C=1C(CC2=CC=CC=C2)=CC=CC1)CCN(C)C,5.56225
C12=C(NN=C1)CCC(NCCC=3SC=CC3)C2,5.04
S1C(CCNC2CCC3=NNC=C3C2)=CC=C1,5.0381
[N+]1(=C2C(C3CCC(CC3CC2)O)=CC=C1)CCC,6.85
C=1(C(=CC=C(C1)CCN(CCC2=CC=CC=C2)CCC)F)O,6.6
C1=2C(CC(C1)N(CCC)CCC)=CC=C(C2)OC,6.58
C1=2OC(CN3CC=4C(=CC=CC4)CC3)CCC1=CC=C(C2)O,8.37
C1=2OC(CN3CC=4C(=CC=CC4)CC3)CCC1=CC=C(C2)O,9.22
C1=CC(=C(C(=C1)N2CCN(CC2)CCO)Cl)Cl,7.2
C=1(Cl)C=CC(=CC1)OCCNCCCSC=2C=CC=CC2,6.64
C=1(C=CC2=C(C1)C(=CN2)CCN(CC=C)CC=C)OC,5
C1CN(CCN2CCCCCC2)C(=O)N1C=3C=CC=C(C3)F,9.1
C=1(N2CCNCC2)C(C(C)C)=CC=CC1,6.95
CCCN(CCC)C1CN2C(=O)OCC3=CC=CC(C1)=C23,6.53
S1C=2C=C3CCN(CCC3=CC2N=C1N)CC,5.60206
C=12C(=CC(=C(C1)O)O)CCC(N(C)C)C2,6.47
C1(C=2SC=CC2)=CCN(CC1)CCC#CC3=CN=CC=C3,6.59
C=12C(N3CCN(CC3)CC=4C=CC=CC4)=CC=CC1NC=C2,7.28
N1(CCC(=CC1)C2=NC=CC=C2)CCCCC3=CC=NC=C3,6.49214
C=12C3=C(NC=C3)C=CC1CCC(C2)N(CC4CC4)CCC,7.48
C1N(CCN(C1)C2=CC(=C(C=C2)Cl)Cl)CC3=CC=CS3,5.8
O1[C@H]2[C@H](N(CC1)CCC)CCC=3C2=CC(O)=CC3,9.22185
[C@@H]12C=3C(=CC=C(C3)O)CC[C@H]1N(CCC)CCO2,9.47
C12C3=C(C=CC(=C3)O)CCC1N(CCC)CCO2,8.2
CN1CCC2=CC3=C(OCO3)C4=C2C1CC5=CC=CC=C45,7.08
N1(CC2CC2)CCC(COC=3C=C(C(=CC3)F)F)CC1,5.55
ClC1=CC2=C(C(N(CC2)C)CC3=CC=CC=C3)C=C1O,6.683
C=12C3C(N(CCC)CCO3)CCC1SC=C2,6.2
S(OC=1C=C2C(CCN)=CNC2=CC1)(=O)(=O)C(F)(F)F,6.18177
C=12C3C(N(CCCC)CCC3)CCC1C(O)=CC=C2,7.42
C12(C=3C(=CC=CC3)CC1)CCN(CC2)CC4=CC=CC=C4,6.05
FC1=CC=C(CCCCN2CCN(CC2)C=3N=CC=CN3)C=C1,6.57025
C12=C(SC=C1)CCC(C2)N(CCC)CCC,7.7
S1C=2C=C3CCN(CCC3=CC2N=C1N)CC(F)(F)F,5.30103
C1=CC(=C(C(=C1)N2CCN(CC2)CCCC)Cl)Cl,8.47
FC1=CC=C(OCCCN2CCN(CC2)C3=CC=CC=C3)C=C1,7.4318
C=12C3=C(NC=C3)C=CC1CCC(N4CCCCCC4)C2,7
S1C=C(CCN(CCC2=CSC=C2)CCC)C=C1,6.36
C1CN(CCN2CCCCCC2)C(=O)N1C=3C=CC(=CC3)C,7.3
C=1(C(=CC=C(C1)Cl)OCCC=2C=CC=CC2)CCN3CCOCC3,6.79
O(C=1C=2CC[C@@H](NCCC)CC2C=CC1)C,7.0846
C1=CC=C2C(=C1OC)CCC(C2)NCCC,6.42
N1(CCN(CC1)CC=2NC=C(C2)C#N)C3=CC=CC=C3,5.43
N1(CCC(CC1)C=2C=CC=CC2)CCCCC=3C=CC=CC3,6.78
C1=2C(C[C@@H](CC1)N(CCC)CCC)=CC=CC2OC,8.2
C1=CC=C2C(=C1OC)CCC(C2)N(CCC)CCC,6.38
C1=CC=C2C(=C1OC)CCC(C2)N(CCC)CCC,7
C=12N=C(N)SC1CCC3C2=CCN(C3)CCC,5.95
C12=C3C(NC=C3CCC)=C(C=C1CCC(C2)N(CCC)CCC)F,8.23
C1N(C=2C=CC=C(C2)Cl)C(=O)N(CC3CCNCC3)C1,6.2
S1C(C=2CCN(CCCCC3=CC=NC=C3)CC2)=CC=C1,6.30452
N1=C(N=CC=C1OCCCNCC2OC3=CC(=CC=C3CC2)O)N,9.3
C12(C=3C(=CC=CC3)CCC1)CCN(CC2)CC=C(C)C,5.26
O1C2=C(CCC1CNCCCO)C=CC=C2,6.53
C1(C2=C(SC=C2)CCC3=C1C=CC=C3)=C4CCN(CC4)C,8.62
S(=NC1=CC(OCCNCC=2SC=CC2)=CC=C1F)(O)(=O)C,7.93
N1(CCN(CCC=2C=C(Cl)C(=CC2)Cl)CCCF)CCCC1,5.51
N1(C2=C(O)C=CC=C2)CCN(CC1)CC=3C=CC=CC3,7.19
C=1(C=C(OCCNCCCOC2=CC=CC=C2)C=CC1C)Cl,6.52
C=1C=C(N2C(N(CCN3CCN(CC3)C)CC2)=O)C=C(C1)Cl,6.3
OC=1NC2=C(C(CCN(CCC)CCC)=CC=C2)C1,8.14267
OC=1NC2=C(C(CCN(CCC)CCC)=CC=C2)C1,7.12205
C1CN2C(CN1CC3CCCCC3)CC=4C5=C2C=CC=C5NC4,7.27
S1C(=NC=2C1=CC=CC2)C3CCN(C=C3)CC4=CC=CC=C4,6.22185
O(C1=CC2=C(C3N(CC2)CC=4C(C3)=CC=CC4)C=C1)C,6.49485
C1CC2=C(N3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2,6.08
C1=2OC(CNC(CC)CC)CCC1=CC=C(C2)O,7.4
O=C(N=C(N)N)C1=CC=2CC=3C(C2C=C1)=CC=CC3,5.85387
FC1=CC=C(N2CC(C=3C2=CC=CC3C)CN(C)C)C=C1,8.52288
C=1(SCCNCCCOC=2C=CC=CC2)C=CC(=CC1)C,6.65
N1(CCN(CC1)C2=CC=CC=C2)CCC3=CC=CC=C3,6.32057
[C@H]12[C@H](N(CCC)CC1)CCC=3C2=CC=CC3,6.26
O=C(CCCN1CCC(CC1)CCCC)C2=C(C=CC=C2)C,7.11351
N(C1CCC2=NNC=C2C1)(CCC3=CC=CC=C3)CCC,6.85387
C12(C=3C(=CC=CC3)CC1)CCN(CC2)CCCCCC,5.26
N1C(=CC=2C1=CC=CC2OCCNC)O,8.7
N1=C(SC2=C1CCC(N(CCC)CCC)C2)N,7.24
C=1C=C2N=C(SC2=CC1)SSC3=NC4=C(S3)C=CC=C4,5.71
N12C3=C(C=CC=C3NCC1=O)CC(C2)N(CCC)CCC,7.1
S1C=2CC(NCCC)CCC2N=C1N,6.55284
S1C=2C[C@@H](NCCC)CCC2N=C1N,8.30103
S1C2=C(N=C1N)CC[C@H](NCCC)C2,8.77
C1=2C=3N(N=CC3CCCC1=C(C)SC2C)C(C)C,6.26
C1C2=C(CC3C=4C(=CC(=CC14)OC)CCN3C)C=CC=C2,5.09
OC=1C=CC(=CC1)C2CCN(CCCCC3=CC=CC=C3)CC2,5.92
C=12C=3CC(N(CCC)CCC)CCC3C=CC1NC(=C2)O,7.96
C12=C(NN=C1)CCC(C2)N(CCC)CCC,6.28
C1CN(CCN2CCCCCC2)C(=O)N1C=3C=CC(=CC3)Cl,7.3
O1C=2C=3CCC(N(CCC)CCC)CC3C=CC2C=C1,7.74473
N1(CCC(N2C=3C(C=C2)=CC=CC3)CC1)CCC,6.96257
C1=2CCN(CC)CCC1=CC=CC2OC,5.66
N1(CCN(CC1)CCCCC2=CC=CC=C2)C3=CC=CC=C3,7.35
C=12N(C=CC1)CC[C@@H](C2)N(CCC)CCC,7.52
[C@H]12[C@H](N(CC=C)CC1)CCC=3C2=C(Br)C=CC3,8.49
C=12C(=C(C(=C(C1)O)O)Cl)CCNCC2C=3C=CC=CC3,6.51
C1=2N(CC(N3CCN(CC3)C)C=4C(S1)=CC=CC4)C=CC2,7.15
C1N(C2=NC=CC=C2)CCN(C1)CCCC3=CC=CC=C3,6.03
C1(=NC2=C(C=CC=C2)CC=3C1=CC=CC3)N4CCN(CC4)C,5.57
N1(C2=C(C=CC=C2)SC=3C1=CC=CC3)CC(N(C)C)C,7
OC=1C=C2C(CCN(CCC=3C(C2)=CC=CC3)C)=CC1,7.72125
C12=C(NN=C1)CCC(C2)NCCC,7.19
N(C1CCC2=NNC=C2C1)CCC,7.18709
C1N(CCN(C1)CCC)C2=CC(=CC=C2)C#N,6.6
N1(CC2CC2)CCC(COC3=NC=CC=C3)CC1,5.33
C1=2C(NC(=C1)O)=C(F)C=CC2OCCNCC3CCCCC3,9.19
N1(CC2CC2)CCC(COC3=CC(N(C)C)=CC=C3)CC1,5.14
O1C2=C(C=CC=C2O)CC(C1)N(CCC)CCC,6.89
O1C2=C(C=CC=C2O)CC(C1)N(CCC)CCC,8.4
C1(=C(C=C2C(C3C4=C(CNC3CO2)C=CC=C4)=C1)O)O,5.72
N1=C2C(CC(CC2)N(CCC)CCC)=CC=C1N,8.3
C=1(C(=CC=C(C1)CCN(CC)CCC)F)O,5.71
N1C(=CC=2C1=CC=CC2OCCN(CC3=CC=CC=C3)C)O,9.12
N1C(=CC=2C1=CC=CC2OCCN)O,8.16
O1C2=C(C=CC=C2)OCC1CNCCNC=3N=CC=CN3,7.8
N1(CCC2CC2)CCC(CSC3=CC=C(C=C3)F)CC1,5.77
C=12C(C3=CCCCC3)CN(C)CCC1C=C(C(=C2)O)Cl,5.8
C=1C(=NC(SCCN(C)C)=CC1)Br,6.06
N#CC1=CC([C@H]2CN(CC)CCC2)=CC=C1,6.63
N#CC1=CC([C@H]2CN(CC)CCC2)=CC=C1,5.63
C12=CC=3OCOC3C=C1CCN[C@H]2CC=4C=CC=CC4,5.4
N1(CC2CC2)CCC(COC3=C(C=C(C=C3)Cl)Cl)CC1,6.95
FC1=CC=C(CN2CCN(CC2)C3=CC=4OCCOC4C=C3)C=C1,5.24413
OC=1C=C2CCN(CCC=3C(CC2=CC1)=CC=C(O)C3)C,7.72125
OC=1C=C2CC(NCCC)CCC2=CC1,8.42022
O1C2=C(C=3CC(N(CCC)CCC)CCC3C=C2)C=C1,7.19382
ClC1=C2C(CCN(CCC=3C(C2)=CC=CC3)C)=CC(Cl)=C1OC,8.60206
OC=1C=C2CCN(CCC=3C(CC2=CC1O)=CC=CC3)C,7.18243
OC=1C=C2CCN(CCC=3C(CC2=CC1N)=CC=CC3)C,7.58336
C12=C(C=CS1)CCC(C2)CN(CCC)CCC,5.51
S(OC=1C=C(C2CN(CC2)CCC)C=CC1)(=O)(=O)C(F)(F)F,6.79048
C1CN(CCN2CCCCCC2)C(=O)N1C=3C=CC=C(C3)C,8
S1C=C(C=2C=CC=CC12)C3CCN(CC3)CCC,7.59
C=12C(=C(C)SC1C)SCC3=C2N(N=C3)C,6.95
C12(C=3C(=CC=CC3)CC4=C1C=CC=C4)CNCC2,5.3
C=1C2=C(C=C3C1CCNCC3)SC(=N2)N,5.41
C=12C=3C(=CNC3C=CC1CCC(C2)N(CC4CC4)CCC)C=O,6.64
ClC=1C=C(N2CCN(CC2)CCCC3=CC=CC=C3)C=CC1,6.89279
C12=C(SC(=C1CCCC3=C2N(N=C3)C)Cl)Cl,6.38
N1(C=2C(CC)=CC=CC2)CCNCC1,6.35
C(C=1C=CC(=CC1)Cl)(CC2CCN(CC3CC3)CC2)=O,5.7
C12=C(NN=C1)CCC(C2)N(CCCSC)CCC,6.51
S(CCCN(C1CCC2=NNC=C2C1)CCC)C,6.50864
C(C1=CC(N2CCNCC2)=CC=C1)(F)(F)F,6.28
C12=C(N3CCNCC3)C=CC=C1C=CO2,6.11
C1(C(Cl)(Cl)C1)(CN2CCC(COC3=CC=C(C=C3)F)CC2)C,6.75
[C@@H]12C=3C(=CC=CC3CCN1C)C=4C(C2)=CC(=CC4O)Br,5.59
C=1(C=CC(=CC1)OCCNCCCOC=2C=CC=CC2)O,6.25
OC=1C2=C(C(CCN(C)C)=CC1O)C=CC=3C2=CC=CC3,7.41398
C12(C=3C(=CC=CC3)CCC1)CCN(CC2)CC4CCCCC4,5.71
C=1C2=C(N(C1)C)CCN(CCC3=C(C2)C=CC=C3)C,6.58
C=1(C(=CC=2CCN(CCC2C1)C)O)Cl,6.58
C1=CC=C(SCCN(C)C)N=C1C2=CC=CC=C2,6.35
N1(CC2CC2)CCC(COC3=CC=CC=C3)CC1,5.5
C=1(C=CC2=C(CCN(CCC3=C(C2)C=CC=C3)C)C1Cl)O,8.45
C1=2CCN(CC3CC3)CCC1=CC=CC2OC,5.12
C12=C(NC3=CC=CC=C3N=C1N4CCN(CC4)C)SC(=C2)C,8.68
C12=C(NC3=CC=CC=C3N=C1N4CCN(CC4)C)SC(=C2)C,7.9
C(C1=CC=C(C=C1)F)(CC2CCN(CC2)CC3CC3)=O,6.19
C(C1=CC=C(C=C1)F)(CC2CCN(CC3CC3)CC2)=O,5.79
C(C1=CC=C(C=C1)F)(CC2CCN(CC3CC3)CC2)=O,5.79
N1(C(=CC=C1)I)C2CCN(CC2)CC=3C=CC=CC3,5.28
C12=C(CC(CC1)N(C/C=C/I)CCC)C=CC=C2O,8.44
C12=C3NC=CC3=CC=C1CCC(C2)N(CCC)CCC,6.84
N1(CC2CCCCC2)CCC(CC1)COCC=3C=CC(F)=CC3,5.47
N1(C[C@H](C=2C=C(C#N)C=CC2)CCC1)C(C)C,6.97
N1(C[C@H](C=2C=C(C#N)C=CC2)CCC1)C(C)C,6.14
OC1=C2CC[C@H](N(CCC)CCC)CC2=CC=C1,7.23062
C=1C=CC=2C[C@H](CCC2C1O)N(CCC)CCC,8.22
C1=2C(C[C@@H](CC1)N(CCC)CCC)=CC=CC2O,7.26
OC1=C2CCC(N(CCC)CCC)CC2=CC=C1,9.1549
C=1C=CC2=C(C1O)CCC(C2)N(CCC)CCC,8.22
N12C(C[C@H](CC1)N(CCC)CCC)=CC=N2,8.34
N12C(CC(CC1)N(CCC)CCC)=CC=N2,6.8
C1(=CCN(CC1)CCC#CC2=CC=CC=C2)C3=CC=CC=C3,6.55
C=12C(CN(C)CCC1C=C(C(=C2)O)Cl)C3C=CC=CC=C3,5.74
C1=CC=C2NC=3CC(CCN(CCC3C2=C1)C)C4=CC=CC=C4,6.03
OC1=NC2=CC=CC=3CC(CN1C23)NCC=C,6.44
C=12C(CN(C)CCC1C=C(C(=C2)O)Cl)C3CCCCC3,5.75
N1C=C(C=2C=CC(=CC12)F)C3CCN(CC3)CCC,7.57
N#CC1=CC([C@H]2CN(CC=C)CCC2)=CC=C1,6.6
N#CC1=CC([C@H]2CN(CC=C)CCC2)=CC=C1,5.72
C1=2C([C@H](CN)OC(C1)CC#C)=CC=C(C2O)O,6.54
N1(C2=CC(Cl)=CC=C2)CCN(CC1)CCC=3C=CC=CC3,6.49
S1C=C(N=C1N)C=2CN(CCC2)C,5.98297
C=12CC(N(CCC3=CC=CC=C3)CCC)CCC1C=CC(=C2)O,6.28
S(C(F)(F)F)(OC=1C=C2C(=CNC2=CC1)CCN(C)C)(=O)=O,6.27
[C@H]12[C@H](N(CCCCl)CC1)CCC=3C2=C(Br)C=CC3,7.14
C1(=CC=CC(=C1)O)[C@H]2CN(CCC2)CCC,8.07
C1(=CC=CC(=C1)O)[C@H]2CN(CCC2)CCC,7.72
N1(CC(C2=CC(O)=CC=C2)CCC1)CCC,7.52
N1(C[C@@H](C2=CC(O)=CC=C2)CCC1)CCC,7.01
N12C=3C(=CC=CC3OCC1=O)CC(C2)N(CCC)CCC,5.87
C1CN2C(CN1CCCC)CC=3C4=C2C=CC=C4NC3,6.96
C12C=3C(=NC=CC3)CCC1CCC(C2)O,7.3
OC=1C=C2[C@@H](NCCC2=CC1O)C,5.30103
C=1C2=C(C=C(C1O)O)C(NCC2)C,5.27
C=12C3=C(NC=C3)C=CC1CCC(C2)N(CC=C)CCC,7.38
C1(=CC(O)=CC=C1)[C@@H]2CNCCC2,6.44
C1(=CC(O)=CC=C1)[C@H]2CNCCC2,6.62
C=1(C(=CC=C(C1)CCN(CCC2=CC=CC=C2)CCC)Cl)O,5.86
C12=C(NC=C1Cl)C(Cl)=CC=C2OCCNCC=3SC=CC3,7.91
OC=1C=C2C(CNCCC2=CC1O)C3=CC=CC=C3,5.16304
C12=CC(=C(C=C1CCNCC2C3=CC=CC=C3)O)O,6.8
C=1(C(C(OC1)(CCN(CC)CC)C)=O)C2=CC=CC=C2,5
N1(C2CC(CC1CC2)=O)CCCC(C3=CC=C(C=C3)F)=O,8.89
C1=2C3=NN(C)C=C3CCCC1=C(C)SC2C,6.19
ClC=1C=C2C(C(NCC2)CC3=CC=CC=C3)=CC1OC,6.014
OC=1C=C2CCN(CCC=3C(CC2=CC1)=CC=CC3)CC,7.11003
C1=2OC(CNCC=3SC=CC3)CCC1=CC=C(C2)O,9.22
C1=2C=3N(N=CC3CCCC1=C(C)OC2C)C,7.55
C12C=3C(OC4=C(C1)C=CC=C4)=CC(=CC3CCN2CC)O,5.19
S1C=C(N=C1N)C=2CN(CCC2)CC=C,6.59007
S(C(F)(F)F)(OC1=CC([C@H]2CN(CC)CCC2)=CC=C1)(=O)=O,5.93
N1(CCC(=CC1)C2=CC=CC=C2)CCCCC3=CC=NC=C3,7.16052
C12=C(C=C(C(=C1)O)Cl)CCN(CC2CCC)C,5.94
C1(=CC=C(C=C1)OCCNCCCOC=2C=CC=CC2)OC,5.71
N1(C2=C3C(CCNCC3C1)=CC=C2)C4=CC=C(C=C4)F,7.47
N1(CCC(CC1)C2=CC=3C(C=C2)=CC=CC3)CCC,5.81389
C=1(C2CN(CCC)CC2)C3=C(C=CC=C3)C=CC1,7.15
C1=CC2=C(C(=C1)O)CC[C@@H]3[C@H]2CCN3CC=C,7.12
C1=CC2=C(C(=C1)O)CC[C@@H]3[C@H]2CCN3CC=C,7.31
C1=CC2=C(C(=C1)O)CC[C@H]3[C@@H]2CCN3CC=C,7.23
C1=CC2=C(C(=C1)O)CC[C@H]3[C@@H]2CCN3CC=C,6.59
C12C3=C(C(O)=CC=C3)CC[C@@H]1N(CC=C)CC2,7.23
C12C3=C(C(O)=CC=C3)CC[C@@H]1N(CC=C)CC2,6.59
C12C3=C(C(O)=CC=C3)CC[C@H]1N(CC=C)CC2,6.97
C12C3=C(C(O)=CC=C3)CC[C@H]1N(CC=C)CC2,7.31
C1=CC2=C(C(=C1)O)CC[C@@H]3[C@@H]2CCN3CC=C,8.39
C1=CC2=C(C(=C1)O)CC[C@@H]3[C@@H]2CCN3CC=C,7.27
C12C3=C(C(O)=CC=C3)CCC1N(CC=C)CC2,8.39
C12C3=C(C(O)=CC=C3)CCC1N(CC=C)CC2,7.27
C=12C3=C(C=CC=C3O)C[C@@H]4C1C(CCN4)=CC=C2,6
OC1=C2C3=C4[C@H](NCCC4=CC=C3)CC2=CC=C1O,5.92445
C12=C(NC=C1Cl)C(Cl)=CC=C2OCCNCC3=CC=CC=C3,8.15
C1=2C([C@H](CN)OC(C1)CCCC)=CC=C(C2O)O,6.44
N1(C2=CC=C(C=C2)O)CCN(CC1)CC=3C=CC=CC3,6.92
ClC1=CC2=C(C(CNC2)C3=CC=CC=C3)C=C1O,5.44129
C1=2CCN(C)CCC1=CC=CC2OC,5.64
C12=C(C3=CC=CC=C3N1C4=CC=CC=C4)C5CCC(N5)C2,5
C12=C(C=C(C(=C1)O)Cl)CCN(CC2CC#C)C,6.2
C12(C=3C(=CC=CC3)CCC1)CCN(CC2)CC4=CC=CC=C4,6.02
C12(C=3C(=CC=CC3)CCC1)CCN(CC2)CC4=CC=CC=C4,6.19
C1=2OC(CNCC3CCCCC3)CCC1=CC=C(C2)O,9.05
C1=2C(C[C@H](NCC3=CC=CC=C3)CC1)=CC=CC2F,6.11
C1(=NC(=CC=C1)SCCN(C)C)C2CCCCC2,5.89
C=12[C@H](C=3C=C(O)C(=CC3)O)CNCC1SC=C2,6.55
C1=2OC(CNCC(C)C)CCC1=CC=C(C2)O,8.1
C1CN(CCN1C2=CC=CC=C2)CCC,6.33
C1(CCN(C)C)(C(C=CO1)=O)C=2C=CC=CC2,5
N12C(CC=3C=4C1=CC=CC4NC3)CN(CC2)C,6.18046
N#CC1=CC([C@H]2CNCCC2)=CC=C1,6.5
N#CC1=CC([C@H]2CNCCC2)=CC=C1,5.57
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C42,6.18
C1(=CNC2=C1C=CC=C2)CC(N)C,5
S(CCCNC1CCC2=NNC=C2C1)C,5.6925
C12=C(NN=C1)CCC(C2)NCCCSC,5.69
C=1(Cl)C=CC(=CC1)OCCNCCCOC2=CC=C(C=C2)C,5.88
N12C=3C(=CC=CC3C=CC1=O)CC(C2)N(CCC)CCC,6.5
C1(=CC=2CCNC(C2C=C1Cl)CCCC)O,7.22
S1C(CN2CCN(CC2)C=3C=CC(O)=CC3)=CC=C1,5.66414
N12C(=NC=3C1=C(C=CC3)C[C@H](C2)NC)O,8.05
N12C(=NC=3C1=C(C=CC3)C[C@H](C2)NC)O,7.97
C1CN2C(CN1CCCCC)CC=3C4=C2C=CC=C4NC3,7.01
C=1C=NC2=C(SC=3C=CC=CC3N2CC4CCCN(C4)C)C1,5.6
C=12C(=CC=C(C1)OC)CC[C@@H](C2)NCCC,5.49
N12C(C3=C(C=CC=C3)CC4=C1N=CC=C4)CN(CC2)C,5.84
[C@H]12[C@H](N(CCOC)CC1)CCC=3C2=C(Br)C=CC3,6.6
O1N=C(C2=C1C=C(C=C2)F)C3CCN(CC3)CCC,7.47
C12=C(CC[C@H]3[C@H]1CCCN3)C(O)=CC=C2,7.04
C12=C(CC[C@H]3C1CCCN3)C(O)=CC=C2,7.96
C12=C(CC[C@H]3C1CCCN3)C(O)=CC=C2,7.42
C12=C(CCC3C1CCCN3)C(O)=CC=C2,5.12
C12=C(CC[C@@H]3[C@@H]1CCCN3)C(O)=CC=C2,5.81
N1(C[C@H](C=2C=C(C#N)C=CC2)CCC1)CC3CC3,6.28
N1(C[C@H](C=2C=C(C#N)C=CC2)CCC1)CC3CC3,5.51
C1C2=C(CN3C=4C1=CC=CC4C5=C3CCN(C5)C)C=CC=C2,5
C1=2C3(CN(C)CCC1=CC(=C(C2)O)Cl)CCCC3,5.65
N#CCC1=CC([C@H]2CN(CCC)CCC2)=CC=C1,7.16
N#CCC1=CC([C@H]2CN(CCC)CCC2)=CC=C1,5.91
C=1(C=CC=C(C1)CCN(CC2CC2)CCC3=CC=CC=C3)O,6.93
C(=C\C1CNCCC1)\C2=CC=CC=C2,6.06
OC1=CC2=C(C=C1)NC=C2CCN,12.52
C=1(Cl)C(O)=CC2=C(C1)CCNC2CC3=CC=CC=C3,7.18
C12=C(C=CS1)CCC(C2)N(CCC)CCC,7.57
ClC1=C2N(N=C1)CCC(N(CCC)CCC)C2,6.92082
C1=2C(CC(CC1)N)=CC=CC2OC,6.48
O1CCN(CCC=2C(CC3=C1C=C(OC)C=C3)=CC=CC2)C,6.80134
N1(C=2C(OC(C)C)=CC=CC2)CCNCC1,7.19
C=12CC(N(C/C=C/I)CCC)CCC1C=CC=C2O,5.97
C1=2OCC(CC1=CC=CC2C3=COC=C3)N(CCC)CCC,7.32
N1(C(CSC1C)=O)CCCCN2CCN(CC2)C3=CC(Cl)=CC=C3,5.65
N1(CCN(CCC2=CC(Cl)=C(C=C2)Cl)C)CCCCCC1,5.17
N1(CCC(N2C=CC=C2)CC1)CC3=CC=CC=C3,5.07058
C=12C(C3=CCCC3)CN(C)CCC1C=C(C(=C2)O)Cl,5.81
C1(=CC2=C(C=C1)CC3=C(CCNCC2)C=CC=C3)O,6.41
OC1=C2[C@H]3[C@H](N(CC3)CCC)CCC2=CC=C1,6.11407
C1=C(C2=C(C=C1)CC[C@@H]3[C@H]2CCN3CCC)O,7.3
OC1=CC(C=2C3N(CCCC3)CCC2)=CC=C1,6.49485
N1(CC=2C=CC=CC2)CCC(COC3=CC=C(F)C=C3)CC1,6.06
C12=C3NCCC3=CC=C1CCC(C2)N(CCC)CCC,6.19
C=1C2=C(C=C3C1CCN(CC3)C4CC4)SC(=N2)N,5.96
[CH2]C(N1CCN(CC1)C2=CC=CC=C2)C[CH2],7
C1(=C(C(=C(C(=C1F)F)F)F)F)OCC2CCN(CC3CC3)CC2,5.25
C1=2C(C[C@H](NCC=3C=CC=CC3)CC1)=CC=CC2OC,6
C1=2C(C[C@H](NC(C)C)CC1)=CC=CC2F,5.61
C1=2OC(CNCCC)CCC1=CC=C(C2)O,8.16
[C@H]12C=3C(=CC=CC3CCN1C)C=4C(C2)=CC=CC4O,5.65
OC1=C2C=3C=4[C@H](N(CCC4C=CC3)C)CC2=CC=C1,7.23284
C(C=1C=CC(=CC1)O)(CC2CCN(CC2)CC=3C=CC=CC3)=O,5.87
C1=2OCC(CC1=CC=CC2C=3C=CC=CC3)N(CCC)CCC,6.23
C1=CC=C2C(=C1OC)CCC(C2)N(C)C,6.74
C1=CC=C2C(=C1OC)CCC(C2)NCC,6.74
N12C(C[C@H](CC1)N(CCC)CCC)=CC=C2C=O,7.39
N12C(C[C@H](CC1)N(CCC)CCC)=CC=C2C=O,7.96
C1=CN(CCN2CCCCCC2)C(=O)N1C=3C=CC=C(C3)Cl,6.9
